시군명,정류소명,정류소영문명,정류소id,정류소번호,중앙차로여부,관할관청,위치,WGS84위도,WGS84경도
광주시,신현3리,Sinhyeon 3-ri ,234001139,54122,노변정류장,경기도 광주시,경기도 광주시 오포읍,37.3606333000,127.1581000000
광주시,신현3리.오포마트,"Sinhyeon 3-ri, Opo Mart",234000456,38005,노변정류장,경기도 광주시,경기도 광주시 오포읍,37.3601500000,127.1575000000
광주시,신현리.대호빌리지,"Sinhyeon-ri, Daeho Village",234000525,38008,노변정류장,경기도 광주시,경기도 광주시 오포읍,37.3625500000,127.1583000000
광주시,신현리.대호빌리지,"Sinhyeon-ri, Daeho Village",234001102,54120,노변정류장,경기도 광주시,경기도 광주시 오포읍,37.3625667000,127.1585500000
광주시,신현리구판장,Sinhyeon-ri Sales Shop,234000488,38036,노변정류장,경기도 광주시,경기도 광주시 오포읍,37.3640833000,127.1649167000
광주시,신현리구판장,Sinhyeon-ri Sales Shop,234000489,38038,노변정류장,경기도 광주시,경기도 광주시 오포읍,37.3642000000,127.1649167000
광주시,신현물류,Sinhyeon Logistics ,234000537,38926,노변정류장,경기도 광주시,경기도 광주시 오포읍,37.3753000000,127.1638333000
광주시,신현물류,Sinhyeon Logistics ,234000538,38030,노변정류장,경기도 광주시,경기도 광주시 오포읍,37.3753333000,127.1637333000
광주시,신현철도예연구소,Sinhyeoncheol Ceramics Laboratory,234000248,38639,노변정류장,경기도 광주시,경기도 광주시 도척면,37.2829833000,127.3369667000
광주시,쌍곰,Ssanggom,234000575,38478,노변정류장,경기도 광주시,경기도 광주시 태전동,37.3905667000,127.2195500000
광주시,쌍곰,Ssanggom ,234000576,38475,노변정류장,경기도 광주시,경기도 광주시 태전동,37.3903000000,127.2194167000
광주시,쌍동JC(경유),,277103731,,,,,37.3808000000,127.2943167000
광주시,쌍동JC(경유),,277103732,,,,,37.3808500000,127.2947667000
광주시,쌍동교입구,Ssangdonggyo Bridge,234001096,54068,노변정류장,경기도 광주시,,37.3704500000,127.3037833000
광주시,쌍동교입구,Ssangdonggyo Bridge,234001095,54067,노변정류장,경기도 광주시,경기도 광주시 초월읍,37.3705000000,127.3037333000
광주시,쌍동리경기주유소.광주하남예비군훈련장,"Ssangdong-ri Gyeonggi Gas Station, Gwangju Hanam Reverse Force Training Site",234000363,38347,노변정류장,경기도 광주시,경기도 광주시 초월읍,37.3706500000,127.3025000000
광주시,쌍동리경기주유소.광주하남예비군훈련장,"Ssangdong-ri Gyeonggi Gas Station, Gwangju Hanam Reverse Force Training Site",234000338,38349,노변정류장,경기도 광주시,경기도 광주시 초월읍,37.3703667000,127.3031333000
광주시,쌍동리마을회관,Ssangdong-ri Community Center,234001098,54130,노변정류장,경기도 광주시,,37.3688167000,127.3019000000
광주시,쌍령동,Ssangnyeong-dong,234000331,38637,노변정류장,경기도 광주시,경기도 광주시 쌍령동,37.4053667000,127.2670000000
광주시,쌍령동,Ssangryeong-dong,234000643,38314,노변정류장,경기도 광주시,경기도 광주시 쌍령동,37.4056167000,127.2671000000
광주시,쌍령동.김촌말,"Ssangnyeong-dong, Gimchonmal",234000370,38316,노변정류장,경기도 광주시,경기도 광주시 쌍령동,37.4005000000,127.2721000000
광주시,쌍령동.김촌말,"Ssangnyeong-dong, Gimchonmal",234000332,38490,노변정류장,경기도 광주시,경기도 광주시 쌍령동,37.4012333000,127.2718500000
광주시,쌍령초교.동성아파트.현대아파트,"Ssangyong Elementary School, Dongsung Apartment,Hyundai Apartment ",234000737,38482,노변정류장,경기도 광주시,경기도 광주시 쌍령동,37.3986500000,127.2791000000
광주시,쌍용1차,,234001197,54178,,,,37.3877167000,127.2379833000
광주시,쌍용1차아파트,Ssangyong Apartment 1-cha,234000292,38272,노변정류장,경기도 광주시,경기도 광주시 오포읍,37.3804500000,127.2552833000
광주시,쌍용1차아파트.대지빌라,"Ssangyong Apartment 1-cha, Daeji Villa",234000304,38271,노변정류장,경기도 광주시,경기도 광주시 오포읍,37.3813000000,127.2553833000
광주시,쌍용2차,Ssangyong 2-cha,234000592,38277,노변정류장,경기도 광주시,경기도 광주시 오포읍,37.3778000000,127.2563667000
광주시,쌍용2차,Ssangyong Apartment 2-cha,234000593,38278,노변정류장,경기도 광주시,경기도 광주시 오포읍,37.3778167000,127.2565333000
광주시,쌍용아파트,Ssangyong Apartment,234000384,38191,노변정류장,경기도 광주시,경기도 광주시 태전동,37.3853167000,127.2355500000
광주시,쌍용아파트앞,Ssangyong Apartment ,234000069,38806,노변정류장,경기도 광주시,,37.3451167000,127.3394333000
광주시,쌍용아파트앞,Ssangyong Apartment,234000088,38825,노변정류장,경기도 광주시,,37.3450167000,127.3393667000
광주시,쌍용하이츠빌2차,Ssangyong Heightsville 2-cha,234000571,38905,노변정류장,경기도 광주시,경기도 광주시 목현동,37.4337333000,127.2129000000
광주시,쌍용하이츠빌라앞,Ssangyong Heights Villa,234000041,38131,노변정류장,경기도 광주시,경기도 광주시 목현동,37.4335667000,127.2124833000
광주시,아래도마리,Araedomari,234000139,38330,노변정류장,경기도 광주시,경기도 광주시 퇴촌면,37.4711667000,127.2877000000
광주시,아랫도마리,Areaetdomari,234000166,38578,노변정류장,경기도 광주시,경기도 광주시 퇴촌면,37.4708667000,127.2866000000
광주시,아이솔어린이집앞,Isol Childcare Center,234001011,54107,노변정류장,경기도 광주시,,37.3572833000,127.3295500000
광주시,아일기계,"Ail Tech Co., Ltd. ",234000506,38067,노변정류장,경기도 광주시,경기도 광주시 오포읍,37.3731000000,127.1749000000
광주시,아일기계,"Ail Tech Co., Ltd. ",234000505,38066,노변정류장,경기도 광주시,경기도 광주시 오포읍,37.3730667000,127.1749333000
광주시,안골.해태아파트,Gwangju Middle School,234001029,54004,노변정류장,경기도 광주시,경기도 광주시 경안동,37.4067500000,127.2503000000
광주시,안골.해태아파트,Gwangju Middle School,234000644,38855,노변정류장,경기도 광주시,경기도 광주시 경안동,37.4066000000,127.2500833000
광주시,안성골,Anseonggol ,234000772,38894,노변정류장,경기도 광주시,,37.3614000000,127.4256333000
광주시,애지슈퍼,Aeji Supermarket,234000717,38564,노변정류장,경기도 광주시,경기도 광주시 오포읍,37.3497167000,127.2615667000
광주시,애지슈퍼,Aeji Supermarket,234000716,38565,노변정류장,경기도 광주시,경기도 광주시 오포읍,37.3497000000,127.2615167000
광주시,약사암입구,Yaksaam,234000722,38718,노변정류장,경기도 광주시,경기도 광주시 오포읍,37.3466500000,127.2654167000
광주시,약사암입구,Yaksaam,234000723,38717,노변정류장,경기도 광주시,경기도 광주시 오포읍,37.3467667000,127.2655333000
광주시,약수터주유소,Yaksuteo Gas Station ,234000043,38169,노변정류장,경기도 광주시,경기도 광주시 목현동,37.4352000000,127.2292500000
광주시,약수터주유소,Yaksuteo Gas Station ,234000040,38166,노변정류장,경기도 광주시,경기도 광주시 목현동,37.4352500000,127.2288167000
광주시,약수터휴게소,Yaksuteo Rest Area,234000565,38175,노변정류장,경기도 광주시,경기도 광주시 목현동,37.4347500000,127.2316333000
광주시,약수터휴게소,Yaksuteo Rest Area,234000566,38176,노변정류장,경기도 광주시,경기도 광주시 목현동,37.4346833000,127.2315667000
광주시,양벌1리.매곡초등학교,"Yangbeol 1-ri, Maegok Elementary School ",234000307,38246,노변정류장,경기도 광주시,경기도 광주시 오포읍,37.3719667000,127.2474167000
광주시,양벌1리.매곡초등학교,"Yangbeol 1-ri, Maegok Elementary School ",234000289,38247,노변정류장,경기도 광주시,경기도 광주시 오포읍,37.3721167000,127.2474000000
광주시,양벌2리,Yangbeol 2-ri,234000726,38919,노변정류장,경기도 광주시,경기도 광주시 오포읍,37.3782833000,127.2542167000
광주시,양벌2리.우림아파트.쌍용2차.대주1차아파트,"Yangbeol 2-ri, Woolim Apartment ",234000291,38265,노변정류장,경기도 광주시,경기도 광주시 오포읍,37.3782333000,127.2540000000
광주시,양벌3리.현대주유소,"Yangbeol 3-ri, Hyundai Gas Station ",234000294,38269,노변정류장,경기도 광주시,경기도 광주시 오포읍,37.3889667000,127.2548333000
광주시,양벌3리.현대주유소,"Yangbeol 3-ri, Hyundai Gas Station",234000302,38270,노변정류장,경기도 광주시,경기도 광주시 오포읍,37.3880000000,127.2550833000
광주시,양벌3리마을회관,Yangbeol 3-ri Community Center,234000293,38261,노변정류장,경기도 광주시,경기도 광주시 오포읍,37.3857500000,127.2537500000
광주시,양벌3리마을회관,Yangbeol 3-ri Community Center,234000303,38262,노변정류장,경기도 광주시,경기도 광주시 오포읍,37.3857500000,127.2539333000
광주시,양벌초교.양벌2리.우림아파트.쌍용2차.대주1차,"Yangbul Elementary School, Yangbeol 2-ri, Woolim Apartment, Ssangyong 2-cha, Daeju 1-cha",234000305,38268,노변정류장,경기도 광주시,경기도 광주시 오포읍,37.3790333000,127.2548667000
광주시,양봉원,Honey Farm ,234001176,54156,노변정류장,경기도 광주시,경기도 광주시 남한산성면,37.4655167000,127.2082500000
광주시,양봉원,Honey Farm ,234001151,38927,노변정류장,경기도 광주시,,37.4655167000,127.2083833000
광주시,양지마을.무갑사입구,"Yangji Maeul, Mugapsa",234000561,38401,노변정류장,경기도 광주시,경기도 광주시 초월읍,37.4208333000,127.3206500000
광주시,양지마을.무갑사입구,"Yangji Maeul, Mugapsa",234000562,38402,노변정류장,경기도 광주시,경기도 광주시 초월읍,37.4209333000,127.3210667000
광주시,양지전원마을,Yangji Jeonwon Maeul ,234000047,38112,노변정류장,경기도 광주시,경기도 광주시 태전동,37.3996500000,127.2060667000
광주시,양지전원마을,Yangji Jeonwon Maeul ,234000519,38113,노변정류장,경기도 광주시,경기도 광주시 태전동,37.3995667000,127.2060500000
광주시,양짓말,Yangjitmal ,234000853,38711,노변정류장,경기도 광주시,,37.4454667000,127.2747000000
광주시,양짓말,Yangjitmal,234000852,38712,노변정류장,경기도 광주시,,37.4455667000,127.2748167000
광주시,엄미리,Eommi-ri,234000034,38231,노변정류장,경기도 광주시,,37.4741833000,127.2448833000
광주시,엄미리,Eommi-ri,234000037,38236,노변정류장,경기도 광주시,,37.4742167000,127.2453333000
광주시,엄미리,Eommi-ri,234001055,54071,노변정류장,경기도 광주시,,37.4714833000,127.2496667000
광주시,에덴가구앞,Eden Furniture,234000748,38572,노변정류장,경기도 광주시,경기도 광주시 초월읍,37.3849833000,127.3332000000
광주시,에덴가구앞,Eden Furniture,234000747,38558,노변정류장,경기도 광주시,경기도 광주시 초월읍,37.3850500000,127.3331667000
광주시,에벤에셀.이마트물류센타,"Ebenezer, Emart Logistics Center",234000476,38214,노변정류장,경기도 광주시,경기도 광주시 장지동,37.3833333000,127.2429667000
광주시,에벤에셀.이마트물류센타,"Ebenezer, Emart Logistics Center",234000475,38213,노변정류장,경기도 광주시,경기도 광주시 장지동,37.3833500000,127.2426333000
광주시,에스코윈앞,Esco 1,234000637,38753,노변정류장,경기도 광주시,경기도 광주시 초월읍,37.4178167000,127.2847000000
광주시,에스코윈앞,Esco 1,234000636,38754,노변정류장,경기도 광주시,경기도 광주시 초월읍,37.4179500000,127.2848500000
광주시,역4통마을회관,Yeok 4-tong Community Center,234000901,38915,노변정류장,경기도 광주시,경기도 광주시 역동,37.4067000000,127.2552833000
광주시,역4통마을회관,Yeok 4-tong Community Center,234001183,54160,노변정류장,경기도 광주시,경기도 광주시 역동,37.4064000000,127.2553500000
광주시,역동,Yeok-dong,234000319,38263,노변정류장,경기도 광주시,경기도 광주시 역동,37.4000500000,127.2540833000
광주시,역동,Yeok-dong,234001077,38275,노변정류장,경기도 광주시,경기도 광주시 역동,37.4027833000,127.2544333000
광주시,역동,Yeok-dong,234000323,38264,노변정류장,경기도 광주시,경기도 광주시 역동,37.3999833000,127.2541833000
광주시,역동사거리,Yeokdong Sageori,234000284,38300,노변정류장,경기도 광주시,경기도 광주시 역동,37.4079000000,127.2610500000
광주시,역동사거리,Yeokdong Sageori,234000270,38299,노변정류장,경기도 광주시,경기도 광주시 역동,37.4078667000,127.2607667000
광주시,역리주유소,Yeongni Gas Station ,234000914,38274,노변정류장,경기도 광주시,경기도 광주시 역동,37.4037000000,127.2557333000
광주시,연곡리,Yeongok-ri,234000208,38666,노변정류장,경기도 광주시,,37.3683500000,127.3886000000
광주시,연곡리,Yeongok-ri,234000223,38656,노변정류장,경기도 광주시,,37.3682500000,127.3886333000
광주시,연곡리마을회관,Yeongok-ri Community Center,234001069,54040,노변정류장,경기도 광주시,,37.3717167000,127.3882167000
광주시,열미리,Yeolmi-ri,234000226,38655,노변정류장,경기도 광주시,,37.3552500000,127.3682833000
광주시,열미리,Yeolmi-ri,234000205,38668,노변정류장,경기도 광주시,,37.3552667000,127.3679833000
광주시,영동리(경유),,277101646,,,,,37.4778167000,127.3873500000
광주시,영동리구룡동,Yeongdong-ri Guryong-dong ,234000886,38781,노변정류장,경기도 광주시,경기도 광주시 퇴촌면,37.4767000000,127.3846833000
광주시,영동리구룡동,Yeongdong-ri Guryong-dong ,234000686,38758,노변정류장,경기도 광주시,경기도 광주시 퇴촌면,37.4775500000,127.3735667000
광주시,영동리구룡동,Yeongdong-ri Guryong-dong ,234000687,38757,노변정류장,경기도 광주시,경기도 광주시 퇴촌면,37.4776167000,127.3737500000
광주시,영동리마을회관,Yeongdong-ri Community Center,234000884,38782,노변정류장,경기도 광주시,경기도 광주시 퇴촌면,37.4755167000,127.3826500000
광주시,영동리마을회관,Yeongdong-ri Community Center,234000930,38775,노변정류장,경기도 광주시,경기도 광주시 퇴촌면,37.4755833000,127.3825000000
